instance,ratio,k_mode,split_mode,converged,time,nodes,total_depth,depth_attempts,final_depth_iterations,total_iterations,m_states,Ff,Fb,min_frontier,max_frontier,min_over_m,max_over_m,geo_over_m,prod_over_m2,imbalance,iter0_fill_ratio,iter1_fill_ratio
41,0.1,k1,dynamic,True,0.112751,2499387,42,7,2,11,9102.222222222223,40174,2779,2779,40174,0.30531005859375,4.4136474609375,1.1608320140791188,1.347530964910984,14.45627923713566,0.0525732,0.00296631
41,0.1,k1,fixed,True,0.109778,2472505,42,7,2,11,9102.222222222223,36962,2107,2107,36962,0.23148193359375,4.0607666015624995,0.9695329312625789,0.9399941048026084,17.54247745609872,0.0457056,0.00242676
41,0.1,optk,dynamic,True,0.101274,2499387,42,7,2,11,9102.222222222223,40174,68,68,40174,0.0074707031249999995,4.4136474609375,0.18158482832845396,0.032973049879074096,590.7941176470588,0.194326,0.000253906
41,0.1,optk,fixed,True,0.0968311,2472505,42,7,2,11,9102.222222222223,36962,41,41,36962,0.00450439453125,4.0607666015624995,0.13524531368132786,0.01829129487276077,901.5121951219512,0.170818,0.000214844
41,0.5,k1,dynamic,True,0.110544,2499387,42,7,2,11,45511.11111111111,40174,616,616,40174,0.013535156250000001,0.8827294921875001,0.10930636579468264,0.011947881603240968,65.21753246753246,0.0107368,0.000122559
41,0.5,k1,fixed,True,0.106474,2472505,42,7,2,11,45511.11111111111,36962,380,380,36962,0.008349609375,0.8121533203125,0.08234781707622023,0.006781162977218628,97.26842105263158,0.00933008,9.81445e-05
41,0.5,optk,dynamic,True,0.107551,2499387,42,7,2,11,45511.11111111111,40174,1,1,40174,2.197265625e-05,0.8827294921875001,0.004404078983575681,1.9395911693573e-05,40174.0,0.185711,9.27734e-06
41,0.5,optk,fixed,True,0.104981,2472505,42,7,2,11,45511.11111111111,36962,1,1,36962,2.197265625e-05,0.8121533203125,0.0042243538830835075,1.7845165729522705e-05,36962.0,0.163091,9.27734e-06
42,0.01,k1,dynamic,True,26.8015,700734905,64,9,2,15,128523.37777777777,7915516,3707908,3707908,7915516,28.850066533507437,61.58814168179002,42.15236630599431,1776.8219851947247,2.1347660190058653,0.411459,0.192672
42,0.01,k1,fixed,True,31.7638,787880467,64,9,2,15,128523.37777777777,9490971,4096204,4096204,9490971,31.871275645139875,73.84626177822902,48.513653382291196,2353.574564497094,2.317016193529424,0.427027,0.228341
42,0.01,optk,dynamic,True,26.8015,700734905,64,9,2,15,128523.37777777777,7915516,3707908,3707908,7915516,28.850066533507437,61.58814168179002,42.15236630599431,1776.8219851947247,2.1347660190058653,0.411459,0.192672
42,0.01,optk,fixed,True,31.7638,787880467,64,9,2,15,128523.37777777777,9490971,4096204,4096204,9490971,31.871275645139875,73.84626177822902,48.513653382291196,2353.574564497094,2.317016193529424,0.427027,0.228341
42,0.1,k1,dynamic,True,27.5734,566688960,64,9,2,14,1285051.7333333334,7915516,467907,467907,7915516,0.3641153020246759,6.159686645040905,1.4976101505854025,2.242836163136432,16.916857409698935,0.0516555,0.00267896
42,0.1,k1,fixed,True,25.881,557198684,64,9,2,14,1285051.7333333334,9490971,517497,517497,9490971,0.402705188107602,7.385672307044863,1.7246009844916614,2.974248555709608,18.340146899402317,0.0541824,0.00328336
42,0.1,optk,dynamic,True,25.7843,566688960,64,9,2,14,1285051.7333333334,7915516,6757,6757,7915516,0.005258154068609222,6.159686645040905,0.17996827885485742,0.03238858139397972,1171.4541956489566,0.232861,0.000182301
42,0.1,optk,fixed,True,24.1146,557198684,64,9,2,14,1285051.7333333334,9490971,7399,7399,9490971,0.005757744850324054,7.385672307044863,0.20621546181619976,0.042524816692068534,1282.736991485336,0.243079,0.000251507
42,0.5,k1,dynamic,True,27.874,566688960,64,9,2,14,6425622.755555555,7915516,96315,96315,7915516,0.014989208620553801,1.2318675249268707,0.13588494885017297,0.018464719324014122,82.18362664174843,0.010549,0.000110046
42,0.5,k1,fixed,True,25.8643,557198684,64,9,2,14,6425622.755555555,9490971,107809,107809,9490971,0.016777984656318173,1.477050763958118,0.15742279077151547,0.024781935054292336,88.03505273214667,0.0110782,0.000134057
42,0.5,optk,dynamic,True,31.2738,566688960,64,9,2,14,6425622.755555555,7915516,59,59,7915516,9.181989395345214e-06,1.2318675249268707,0.0033631822059395893,1.1310994550348683e-05,134161.28813559323,0.216456,3.02262e-06
42,0.5,optk,fixed,True,30.5745,557198684,64,9,2,14,6425622.755555555,9490971,59,59,9490971,9.181989395345214e-06,1.477050763958118,0.003682697985315927,1.3562264451049986e-05,160863.91525423728,0.226003,3.34079e-06
43,0.01,k1,dynamic,True,12.774,243268653,50,10,3,19,46603.37777777778,187478,129059,129059,187478,2.76930570602417,4.022841453552246,3.337735428663093,11.1404777917528,1.4526534375750626,0.0591736,0.00588894
43,0.01,k1,fixed,True,11.3274,240067998,50,10,2,20,46603.37777777778,5257888,1637459,1637459,5257888,35.13605833053589,112.82203674316406,62.96127114328041,3964.121663977676,3.211004367132246,0.45203,0.207253
43,0.01,optk,dynamic,True,12.774,243268653,50,10,3,19,46603.37777777778,187478,129059,129059,187478,2.76930570602417,4.022841453552246,3.337735428663093,11.1404777917528,1.4526534375750626,0.0591736,0.00588894
43,0.01,optk,fixed,True,11.3274,240067998,50,10,2,20,46603.37777777778,5257888,1637459,1637459,5257888,35.13605833053589,112.82203674316406,62.96127114328041,3964.121663977676,3.211004367132246,0.45203,0.207253
43,0.1,k1,dynamic,True,12.2562,242405450,50,10,2,18,466944.0,187478,12849,12849,187478,0.02751721833881579,0.40149996573464913,0.10511023841732735,0.011048162220147397,14.59086310218694,0.00607677,5.9536e-05
43,0.1,k1,fixed,True,8.66909,155761038,50,10,2,18,466944.0,5257888,212288,212288,5257888,0.4546326754385965,11.260211074561404,2.262578150436171,5.1192598868311645,24.767711787760025,0.0582986,0.00300693
43,0.1,optk,dynamic,True,11.1043,242405450,50,10,2,18,466944.0,187478,15,15,187478,3.212376644736842e-05,0.40149996573464913,0.0035913355632530763,1.2897691127886292e-05,12498.533333333333,0.0240879,2.28436e-06
43,0.1,optk,fixed,True,8.44956,155761038,50,10,2,18,466944.0,5257888,8015,8015,5257888,0.01716479920504386,11.260211074561404,0.4396353740331385,0.19327926210125765,656.0059887710543,0.213625,0.000412231
43,0.5,k1,dynamic,True,12.2257,242405450,50,10,2,18,2334720.0,187478,3570,3570,187478,0.001529091282894737,0.08029999314692983,0.011080885322819539,0.0001227860195374775,52.51484593837535,0.00121831,2.37002e-06
43,0.5,k1,fixed,True,8.92057,155761038,50,10,2,18,2334720.0,5257888,42845,42845,5257888,0.018351236979166668,2.2520422149122807,0.20329230278823313,0.041327760372942654,122.71882366670556,0.011941,0.000122832
43,0.5,optk,dynamic,True,11.2313,242405450,50,10,2,18,2334720.0,187478,15,15,187478,6.424753289473684e-06,0.08029999314692983,0.0007182671126506153,5.159076451154516e-07,12498.533333333333,0.026462,2.51279e-06
43,0.5,optk,fixed,True,9.67137,155761038,50,10,2,18,2334720.0,5257888,8,8,5257888,3.4265350877192983e-06,2.2520422149122807,0.002777895186723577,7.716701668422015e-06,657236.0,0.232265,1.67519e-06
44,0.01,k1,dynamic,True,1.17046,35547853,51,7,5,15,4733.155555555555,154900,64348,64348,154900,13.59515850360577,32.72658128004808,21.09319937286402,444.92305978339107,2.407223223721017,0.379319,0.0470205
44,0.01,k1,fixed,True,2.6208,56393681,51,7,2,15,4733.155555555555,524437,152693,152693,524437,32.26029616135818,110.80071082481972,59.78681916691746,3574.4637460976887,3.434584427576903,0.629272,0.243141
44,0.01,optk,dynamic,True,1.17046,35547853,51,7,5,15,4733.155555555555,154900,64348,64348,154900,13.59515850360577,32.72658128004808,21.09319937286402,444.92305978339107,2.407223223721017,0.379319,0.0470205
44,0.01,optk,fixed,True,2.6208,56393681,51,7,2,15,4733.155555555555,524437,152693,152693,524437,32.26029616135818,110.80071082481972,59.78681916691746,3574.4637460976887,3.434584427576903,0.629272,0.243141
44,0.1,k1,dynamic,True,0.936808,18963624,51,7,2,12,46967.46666666667,154900,8926,8926,154900,0.19004644349563954,3.298027570857558,0.791693381551243,0.6267784103920422,17.353797893793413,0.0470098,0.00059663
44,0.1,k1,fixed,True,1.03706,24251758,51,7,2,12,46967.46666666667,524437,23166,23166,524437,0.4932350336119186,11.16596310637718,2.346794449474302,5.507444188083391,22.63821980488647,0.0952678,0.00426915
44,0.1,optk,dynamic,True,0.926832,18963624,51,7,2,12,46967.46666666667,154900,1798,1798,154900,0.038281817768895346,3.298027570857558,0.3553230789920092,0.12625449046436163,86.15127919911012,0.0918087,0.000200612
44,0.1,optk,fixed,True,1.01445,24251758,51,7,2,12,46967.46666666667,524437,8297,8297,524437,0.17665419467659885,11.16596310637718,1.4044622530868085,1.9725142203456747,63.208026997710014,0.181483,0.00294625
44,0.5,k1,dynamic,True,0.922428,18963624,51,7,2,12,234837.33333333334,154900,1702,1702,154900,0.007247569949127907,0.6596055141715116,0.06914142826691179,0.004780537102788509,91.01057579318449,0.00957883,2.45087e-05
44,0.5,k1,fixed,True,1.02192,24251758,51,7,2,12,234837.33333333334,524437,4964,4964,524437,0.021138035973837208,2.233192621275436,0.21726782082266113,0.04720530596502798,105.64806607574536,0.0198149,0.00018197
44,0.5,optk,dynamic,True,0.87838,18963624,51,7,2,12,234837.33333333334,154900,3,3,154900,1.2774800145348836e-05,0.6596055141715116,0.002902813913827602,8.426328618311122e-06,51633.333333333336,0.0829842,1.70331e-06
44,0.5,optk,fixed,True,0.950035,24251758,51,7,2,12,234837.33333333334,524437,3,3,524437,1.2774800145348836e-05,2.233192621275436,0.005341216099622013,2.852858942286139e-05,174812.33333333334,0.164777,1.70331e-06
45,0.01,k1,dynamic,True,0.860263,17603942,49,8,2,14,6189.511111111111,5255,361,361,5255,0.05832447725183824,0.8490169749540442,0.2225274617707479,0.04951847124213166,14.556786703601109,0.0169283,0.00035544
45,0.01,k1,fixed,True,2.90395,68061041,49,8,2,17,6189.511111111111,1578279,215905,215905,1578279,34.88239961511949,254.9925142176011,94.31198640577135,8894.7507798024,7.310062295917186,0.886277,0.346199
45,0.01,optk,dynamic,True,0.860263,17603942,49,8,2,14,6189.511111111111,5255,361,361,5255,0.05832447725183824,0.8490169749540442,0.2225274617707479,0.04951847124213166,14.556786703601109,0.0169283,0.00035544
45,0.01,optk,fixed,True,2.90395,68061041,49,8,2,17,6189.511111111111,1578279,215905,215905,1578279,34.88239961511949,254.9925142176011,94.31198640577135,8894.7507798024,7.310062295917186,0.886277,0.346199
45,0.1,k1,dynamic,True,0.800585,17603942,49,8,2,14,61713.066666666666,5255,67,67,5255,0.0010856695934734514,0.0851521449806416,0.00961494121794437,9.244709462452556e-05,78.43283582089552,0.00171042,5.40134e-06
45,0.1,k1,fixed,True,1.54163,37472828,49,8,2,14,61713.066666666666,1578279,48133,48133,1578279,0.7799482767560841,25.574470452502766,4.466180040972254,19.946764158378922,32.78995699416201,0.195426,0.00941346
45,0.1,optk,dynamic,True,0.800585,17603942,49,8,2,14,61713.066666666666,5255,67,67,5255,0.0010856695934734514,0.0851521449806416,0.00961494121794437,9.244709462452556e-05,78.43283582089552,0.00171042,5.40134e-06
45,0.1,optk,fixed,True,1.54163,37472828,49,8,2,14,61713.066666666666,1578279,48133,48133,1578279,0.7799482767560841,25.574470452502766,4.466180040972254,19.946764158378922,32.78995699416201,0.195426,0.00941346
45,0.5,k1,dynamic,True,0.82432,17603942,49,8,2,14,308929.4222222222,5255,40,40,5255,0.00012947941219799646,0.017010357777511788,0.001484079218340397,2.202491126309844e-06,131.375,0.000341538,8.63196e-07
45,0.5,k1,fixed,True,1.54007,37472828,49,8,2,14,308929.4222222222,1578279,10570,10570,1578279,0.03421493467332057,5.108865930111042,0.4180903180575968,0.17479951405350244,149.31684011352885,0.0425179,0.000412176
45,0.5,optk,dynamic,True,0.814106,17603942,49,8,2,14,308929.4222222222,5255,32,32,5255,0.00010358352975839718,0.017010357777511788,0.0013274008064815522,1.7619929010478752e-06,164.21875,0.0023912,5.53884e-06
45,0.5,optk,fixed,True,1.42929,37472828,49,8,2,14,308929.4222222222,1578279,25,25,1578279,8.09246326237478e-05,5.108865930111042,0.020333054333233305,0.00041343309851821767,63131.16,0.262149,1.10777e-05
46,0.01,k1,dynamic,True,0.1932,4208432,47,7,2,12,1274.3111111111111,178,2,2,178,0.0015694754464285715,0.13968331473214285,0.014806401748833256,0.00021922953274785254,89.0,0.00303432,3.48772e-05
46,0.01,k1,fixed,True,0.588416,14239118,47,7,2,14,1274.3111111111111,155324,47886,47886,155324,37.577950613839285,121.88860212053571,67.67809003566367,4580.323870875397,3.243620264795556,0.652745,0.287824
46,0.01,optk,dynamic,True,0.1932,4208432,47,7,2,12,1274.3111111111111,178,2,2,178,0.0015694754464285715,0.13968331473214285,0.014806401748833256,0.00021922953274785254,89.0,0.00303432,3.48772e-05
46,0.01,optk,fixed,True,0.588416,14239118,47,7,2,14,1274.3111111111111,155324,47886,47886,155324,37.577950613839285,121.88860212053571,67.67809003566367,4580.323870875397,3.243620264795556,0.652745,0.287824
46,0.1,k1,dynamic,True,0.19814,4208432,47,7,2,12,12014.933333333332,178,2,2,178,0.00016645951704545456,0.014814897017045456,0.0015703759430580728,2.466080602535532e-06,89.0,0.000321822,3.6991e-06
46,0.1,k1,fixed,True,0.443462,8239744,47,7,2,12,12014.933333333332,155324,7871,7871,155324,0.6551014293323865,12.927579012784092,2.910133242496333,8.468875489082219,19.7337060094016,0.106201,0.00589267
46,0.1,optk,dynamic,True,0.19814,4208432,47,7,2,12,12014.933333333332,178,2,2,178,0.00016645951704545456,0.014814897017045456,0.0015703759430580728,2.466080602535532e-06,89.0,0.000321822,3.6991e-06
46,0.1,optk,fixed,True,0.443462,8239744,47,7,2,12,12014.933333333332,155324,7871,7871,155324,0.6551014293323865,12.927579012784092,2.910133242496333,8.468875489082219,19.7337060094016,0.106201,0.00589267
46,0.5,k1,dynamic,True,0.19517,4208432,47,7,2,12,60438.75555555556,178,2,2,178,3.3091349774096384e-05,0.002945130129894578,0.00031218316940311084,9.74583312585714e-08,89.0,6.39766e-05,7.35363e-07
46,0.5,k1,fixed,True,0.423575,8239744,47,7,2,12,60438.75555555556,155324,1395,1395,155324,0.023081216467432226,2.5699404061558733,0.243551536276995,0.05931735082288441,111.34336917562725,0.0220738,0.000244876
46,0.5,optk,dynamic,True,0.192938,4208432,47,7,2,12,60438.75555555556,178,2,2,178,3.3091349774096384e-05,0.002945130129894578,0.00031218316940311084,9.74583312585714e-08,89.0,0.000383492,4.41218e-06
46,0.5,optk,fixed,True,0.391258,8239744,47,7,2,12,60438.75555555556,155324,1,1,155324,1.6545674887048192e-05,2.5699404061558733,0.006520843384052685,4.252139843934366e-05,155324.0,0.125404,2.20609e-06
47,0.01,k1,dynamic,True,0.528905,8523656,49,6,2,12,2366.5777777777776,78129,45512,45512,78129,19.23114483173077,33.013493464543274,25.19696954433269,634.8872742180289,1.716668131481807,0.359629,0.171678
47,0.01,k1,fixed,True,0.383353,8437523,49,6,2,11,2366.5777777777776,111666,48185,48185,111666,20.360623873197117,47.18458909254808,30.995284659520884,960.7076711247307,2.317443187714019,0.41272,0.215651
47,0.01,optk,dynamic,True,0.528905,8523656,49,6,2,12,2366.5777777777776,78129,45512,45512,78129,19.23114483173077,33.013493464543274,25.19696954433269,634.8872742180289,1.716668131481807,0.359629,0.171678
47,0.01,optk,fixed,True,0.383353,8437523,49,6,2,11,2366.5777777777776,111666,48185,48185,111666,20.360623873197117,47.18458909254808,30.995284659520884,960.7076711247307,2.317443187714019,0.41272,0.215651
47,0.1,k1,dynamic,True,0.331187,6463566,49,6,2,10,22937.6,78129,5865,5865,78129,0.25569370814732145,3.406154087611607,0.9332374666624612,0.8709321691825683,13.321227621483375,0.0448163,0.00249953
47,0.1,k1,fixed,True,0.293456,5869222,49,6,2,10,22937.6,111666,6293,6293,111666,0.27435302734375,4.868251255580358,1.1556900405552015,1.3356194698384831,17.744477991419036,0.0534484,0.00327265
47,0.1,optk,dynamic,True,0.306269,6463566,49,6,2,10,22937.6,78129,31,31,78129,0.0013514927455357145,3.406154087611607,0.06784830535528436,0.0046033925395839075,2520.2903225806454,0.204942,7.26609e-05
47,0.1,optk,fixed,True,0.260185,5869222,49,6,2,10,22937.6,111666,64,64,111666,0.0027901785714285715,4.868251255580358,0.11654737377414624,0.013583290333650551,1744.78125,0.240317,0.000193762
47,0.5,k1,dynamic,True,0.320812,6463566,49,6,2,10,114323.91111111111,78129,1002,1002,78129,0.008764570685708599,0.6834003424188894,0.07739322068351863,0.005989710607767816,77.97305389221557,0.00916577,9.56347e-05
47,0.5,k1,fixed,True,0.282476,5869222,49,6,2,10,114323.91111111111,111666,1296,1296,111666,0.011336211186305732,0.976751048094148,0.10522668937888681,0.011072656157640729,86.16203703703704,0.0109648,0.000133539
47,0.5,optk,dynamic,True,0.317319,6463566,49,6,2,10,114323.91111111111,78129,1,1,78129,8.747076532643312e-06,0.6834003424188894,0.0024449448046065725,5.97775509757267e-06,78129.0,0.190763,4.47073e-06
47,0.5,optk,fixed,True,0.307901,5869222,49,6,2,10,114323.91111111111,111666,1,1,111666,8.747076532643312e-06,0.976751048094148,0.002922963593857967,8.54371617101908e-06,111666.0,0.224131,4.47073e-06
48,0.01,k1,dynamic,True,995.881,19207695062,59,14,2,34,177129.24444444446,231417903,224414516,224414516,231417903,1266.9534988638552,1306.4917864118304,1286.5707675955323,1655264.340031357,1.0312073707388876,0.976797,0.972768
48,0.01,k1,fixed,True,986.28,17746206193,59,14,2,35,177129.24444444446,231417903,224434781,224434781,231417903,1267.0679068491856,1306.4917864118304,1286.6288560126775,1655413.8131244911,1.0311142594248794,0.976815,0.972743
48,0.01,optk,dynamic,True,995.881,19207695062,59,14,2,34,177129.24444444446,231417903,224414516,224414516,231417903,1266.9534988638552,1306.4917864118304,1286.5707675955323,1655264.340031357,1.0312073707388876,0.976797,0.972768
48,0.01,optk,fixed,True,986.28,17746206193,59,14,2,35,177129.24444444446,231417903,224434781,224434781,231417903,1267.0679068491856,1306.4917864118304,1286.6288560126775,1655413.8131244911,1.0311142594248794,0.976815,0.972743
48,0.1,k1,dynamic,True,513.788,11401632879,59,14,2,25,1771292.4444444445,231417903,71837790,71837790,231417903,40.55670774485322,130.64917864118303,72.79217372256156,5298.70055525558,3.221395076324035,0.313589,0.109181
48,0.1,k1,fixed,True,511.793,11253104891,59,14,2,25,1771292.4444444445,231417903,71851150,71851150,231417903,40.56425025994829,130.64917864118303,72.79894215342445,5299.68597865764,3.2207960902504693,0.313612,0.109158
48,0.1,optk,dynamic,True,513.788,11401632879,59,14,2,25,1771292.4444444445,231417903,71837790,71837790,231417903,40.55670774485322,130.64917864118303,72.79217372256156,5298.70055525558,3.221395076324035,0.313589,0.109181
48,0.1,optk,fixed,True,511.793,11253104891,59,14,2,25,1771292.4444444445,231417903,71851150,71851150,231417903,40.56425025994829,130.64917864118303,72.79894215342445,5299.68597865764,3.2207960902504693,0.313612,0.109158
48,0.5,k1,dynamic,True,500.026,10345570604,59,14,3,24,8856098.133333333,231417903,16609087,16609087,231417903,1.875440713273638,26.130909969139758,7.000498013071119,49.00697243101269,13.933210356475344,0.0725008,0.00533859
48,0.5,k1,fixed,True,502.547,10397753488,59,14,3,24,8856098.133333333,231417903,16764828,16764828,231417903,1.8930264488487452,26.130909969139758,7.0332427587896404,49.466503704066916,13.803774366190932,0.0725031,0.0053316
48,0.5,optk,dynamic,True,394.144,7292511855,59,14,2,23,8856098.133333333,231417903,1062391,1062391,231417903,0.1199615207515918,26.130909969139758,1.770509446041149,3.134703698520936,217.8274317082882,0.259968,0.00135613
48,0.5,optk,fixed,True,406.257,7344694739,59,14,2,23,8856098.133333333,231417903,1050635,1050635,231417903,0.11863407385308107,26.130909969139758,1.7606863159368105,3.1000163031271386,220.2647951001061,0.259963,0.00134671
49,0.01,k1,dynamic,True,2.62352,54027012,53,8,2,14,17476.266666666666,7815,94,94,7815,0.00537872314453125,0.4471778869628906,0.04904330790566516,0.002405246050329879,83.13829787234043,0.00886281,3.43323e-05
49,0.01,k1,fixed,True,12.8772,249821864,53,8,3,18,17476.266666666666,2119900,524290,524290,2119900,30.00011444091797,121.30165100097656,60.324650118352025,3639.0634119015886,4.043372942455512,0.604305,0.226874
49,0.01,optk,dynamic,True,2.62352,54027012,53,8,2,14,17476.266666666666,7815,94,94,7815,0.00537872314453125,0.4471778869628906,0.04904330790566516,0.002405246050329879,83.13829787234043,0.00886281,3.43323e-05
49,0.01,optk,fixed,True,12.8772,249821864,53,8,3,18,17476.266666666666,2119900,524290,524290,2119900,30.00011444091797,121.30165100097656,60.324650118352025,3639.0634119015886,4.043372942455512,0.604305,0.226874
49,0.1,k1,dynamic,True,2.46323,54027012,53,8,2,14,175308.8,7815,47,47,7815,0.0002680983498831776,0.044578480943341124,0.0034570821773872305,1.1951417181208434e-05,166.27659574468086,0.000886816,8.87323e-07
49,0.1,k1,fixed,True,4.53165,86792622,53,8,2,14,175308.8,2119900,76589,76589,2119900,0.43688052168516356,12.092376423773365,2.298461163568243,5.282923720431481,27.678909503975767,0.0881627,0.00373702
49,0.1,optk,dynamic,True,2.46323,54027012,53,8,2,14,175308.8,7815,47,47,7815,0.0002680983498831776,0.044578480943341124,0.0034570821773872305,1.1951417181208434e-05,166.27659574468086,0.000886816,8.87323e-07
49,0.1,optk,fixed,True,4.53165,86792622,53,8,2,14,175308.8,2119900,76589,76589,2119900,0.43688052168516356,12.092376423773365,2.298461163568243,5.282923720431481,27.678909503975767,0.0881627,0.00373702
49,0.5,k1,dynamic,True,2.47587,54027012,53,8,2,14,876179.911111111,7815,12,12,7815,1.369581731768128e-05,0.008919401028139934,0.00034951178387079184,1.2215848706454314e-07,651.25,0.000177513,5.07252e-08
49,0.5,k1,fixed,True,4.62292,86792622,53,8,2,14,876179.911111111,2119900,15591,15591,2119900,0.017794290649997404,2.419480260979379,0.2074920118602127,0.043052934985798645,135.9694695657751,0.0182976,0.000154027
49,0.5,optk,dynamic,True,2.49997,54027012,53,8,2,14,876179.911111111,7815,1,1,7815,1.1413181098067734e-06,0.008919401028139934,0.000100895361251374,1.0179873922045262e-08,7815.0,0.00124173,1.77538e-07
49,0.5,optk,fixed,True,4.23305,86792622,53,8,2,14,876179.911111111,2119900,1,1,2119900,1.1413181098067734e-06,2.419480260979379,0.0016617450581168532,2.7613966381757837e-06,2119900.0,0.121249,1.77538e-07
50,0.01,k1,dynamic,True,5.99411,186930594,56,7,3,14,40595.91111111111,369793,163597,163597,369793,4.029888614945348,9.109119363964405,6.058773507651392,36.708736417018365,2.260389860449764,0.114514,0.0155538
50,0.01,k1,fixed,True,11.4803,280003373,56,7,2,15,40595.91111111111,5175398,1365474,1365474,5175398,33.63575204070908,127.48569642481782,65.48341220249816,4288.077273682285,3.790184214419315,0.517134,0.225967
50,0.01,optk,dynamic,True,5.99411,186930594,56,7,3,14,40595.91111111111,369793,163597,163597,369793,4.029888614945348,9.109119363964405,6.058773507651392,36.708736417018365,2.260389860449764,0.114514,0.0155538
50,0.01,optk,fixed,True,11.4803,280003373,56,7,2,15,40595.91111111111,5175398,1365474,1365474,5175398,33.63575204070908,127.48569642481782,65.48341220249816,4288.077273682285,3.790184214419315,0.517134,0.225967
50,0.1,k1,dynamic,True,9.23016,184586561,56,7,2,13,405230.93333333335,369793,16811,16811,369793,0.041484986996714955,0.9125487952219508,0.19456894640114217,0.03785707490365053,21.997085241805962,0.0121076,0.000163912
50,0.1,k1,fixed,True,7.34315,168736717,56,7,2,13,405230.93333333335,5175398,183033,183033,5175398,0.4516757851983659,12.771478123420653,2.4017842137752043,5.768567409539775,28.275764479629355,0.0703039,0.00346952
50,0.1,optk,dynamic,True,8.61224,184586561,56,7,2,13,405230.93333333335,369793,31,31,369793,7.649958936994609e-05,0.9125487952219508,0.008355214426603202,6.980960811451825e-05,11928.806451612903,0.0475667,5.48384e-06
50,0.1,optk,fixed,True,7.25914,168736717,56,7,2,13,405230.93333333335,5175398,10953,10953,5175398,0.0270290323344845,12.771478123420653,0.587537824448008,0.3452006951570982,472.5096320642746,0.252917,0.000818025
50,0.5,k1,dynamic,True,9.18089,184586561,56,7,2,13,2025790.5777777778,369793,3707,3707,369793,0.0018299028738036935,0.18254256094213359,0.018276628706068745,0.0003340351568594961,99.75532775829512,0.00243342,7.03155e-06
50,0.5,k1,fixed,True,7.50353,168736717,56,7,2,13,2025790.5777777778,5175398,38305,38305,5175398,0.01890866727301065,2.5547547001019386,0.21978854972083434,0.048307006588387665,135.11024670408563,0.014473,0.000143626
50,0.5,optk,dynamic,True,8.8319,184586561,56,7,2,13,2025790.5777777778,369793,24,24,369793,1.1847226590582315e-05,0.18254256094213359,0.001470585965493564,2.162623081906638e-06,15408.041666666666,0.0429089,3.94908e-06
50,0.5,optk,fixed,True,8.15324,168736717,56,7,2,13,2025790.5777777778,5175398,22,22,5175398,1.0859957708033789e-05,2.5547547001019386,0.005267307471327984,2.77445279975076e-05,235245.36363636365,0.230828,3.75162e-06
51,0.01,k1,dynamic,True,34.6545,715159552,56,10,2,18,111411.2,26972,2438,2438,26972,0.021882898667279414,0.2420941521139706,0.07278545045990267,0.005297721798650947,11.063166529942576,0.00444839,2.95203e-05
51,0.01,k1,fixed,True,63.9951,1315766398,56,10,2,22,111411.2,22373863,6438378,6438378,22373863,57.78932459214155,200.82238590016084,107.72831588840839,11605.390044152706,3.4750775738858453,0.612249,0.266339
51,0.01,optk,dynamic,True,34.6545,715159552,56,10,2,18,111411.2,26972,2438,2438,26972,0.021882898667279414,0.2420941521139706,0.07278545045990267,0.005297721798650947,11.063166529942576,0.00444839,2.95203e-05
51,0.01,optk,fixed,True,63.9951,1315766398,56,10,2,22,111411.2,22373863,6438378,6438378,22373863,57.78932459214155,200.82238590016084,107.72831588840839,11605.390044152706,3.4750775738858453,0.612249,0.266339
51,0.1,k1,dynamic,True,32.8495,715159552,56,10,2,18,1114476.088888889,26972,243,243,26972,0.0002180396712165142,0.024201506222435477,0.0022971478967807567,5.276888459684254e-06,110.99588477366255,0.000445591,3.58913e-07
51,0.1,k1,fixed,True,28.0373,607943814,56,10,2,18,1114476.088888889,22373863,954554,954554,22373863,0.8565046926683477,20.075677910960213,4.146674853329559,17.194912339235714,23.43907521208858,0.0903814,0.00456661
51,0.1,optk,dynamic,True,32.552,715159552,56,10,2,18,1114476.088888889,26972,10,10,26972,8.972825975988238e-06,0.024201506222435477,0.00046599989666384054,2.1715590369071003e-07,2697.2,0.00133603,1.79457e-07
51,0.1,optk,fixed,True,27.567,607943814,56,10,2,18,1114476.088888889,22373863,163053,163053,22373863,0.14630461938628103,20.075677910960213,1.713815747297417,2.9371644156846037,137.2183461819163,0.247391,0.00228895
51,0.5,k1,dynamic,True,32.6193,715159552,56,10,2,18,5572744.533333333,26972,10,10,26972,1.7944479493335947e-06,0.004839985008942571,9.31938902187388e-05,8.685101174102337e-09,2697.2,8.91203e-05,1.1963e-08
51,0.5,k1,fixed,True,28.5537,607943814,56,10,2,18,5572744.533333333,22373863,197135,197135,22373863,0.03537484964918782,4.014873257902079,0.37686275732530394,0.1420255378588309,113.49513277703097,0.0187651,0.000190275
51,0.5,optk,dynamic,True,32.6948,715159552,56,10,2,18,5572744.533333333,26972,10,10,26972,1.7944479493335947e-06,0.004839985008942571,9.31938902187388e-05,8.685101174102337e-09,2697.2,0.00133598,1.79445e-07
51,0.5,optk,fixed,True,33.8862,607943814,56,10,2,18,5572744.533333333,22373863,10,10,22373863,1.7944479493335947e-06,4.014873257902079,0.002684116443911604,7.2044810844766735e-06,2237386.3,0.247336,2.99075e-07
