instance,ratio,k_mode,split_mode,total_depth,m_bits,m_states,F_fwd,F_bwd,min_frontier,max_frontier,min_over_m,max_over_m,prod_over_m2,converged,cond_min,cond_max,cond_prod
15,0.1,k1,dynamic,42,5464064,121423.64444444445,394860,27858,27858,394860,0.2294281326133808,3.2519201824868813,0.7460819748757297,True,True,False,True
15,0.1,k1,fixed,42,5464064,121423.64444444445,631681,27057,27057,631681,0.22283139436141303,5.202289907292447,1.1592335139142822,True,True,False,False
15,0.1,optk,dynamic,42,5464064,121423.64444444445,394860,17,17,394860,0.0001400056807533733,3.2519201824868813,0.00045528729890470976,True,True,False,True
15,0.1,optk,fixed,42,5464064,121423.64444444445,631681,188,188,631681,0.0015482981165667166,5.202289907292447,0.008054695665294934,True,True,False,True
15,0.5,k1,dynamic,42,27320320,607118.2222222222,394860,5780,5780,394860,0.009520386291229385,0.6503840364973763,0.006191907265104053,True,True,True,True
15,0.5,k1,fixed,42,27320320,607118.2222222222,631681,5540,5540,631681,0.009125076133808096,1.0404579814584896,0.00949425829483701,True,True,False,True
15,0.5,optk,dynamic,42,27320320,607118.2222222222,394860,1,1,394860,1.6471256559220388e-06,0.6503840364973763,1.0712642327169643e-06,True,True,True,True
15,0.5,optk,fixed,42,27320320,607118.2222222222,631681,1,1,631681,1.6471256559220388e-06,1.0404579814584896,1.7137650351691352e-06,True,True,False,True
16,0.01,k1,dynamic,66,7782400,172942.22222222222,2086947,406095,406095,2086947,2.348154168379934,12.067307642886513,28.335898742767007,True,False,False,False
16,0.01,k1,fixed,66,7782400,172942.22222222222,87645209,61993291,61993291,87645209,358.46244024979444,506.7889603464227,181664.807417435,True,False,False,False
16,0.01,optk,dynamic,66,7782400,172942.22222222222,2086947,406095,406095,2086947,2.348154168379934,12.067307642886513,28.335898742767007,True,False,False,False
16,0.01,optk,fixed,66,7782400,172942.22222222222,87645209,61993291,61993291,87645209,358.46244024979444,506.7889603464227,181664.807417435,True,False,False,False
16,0.1,k1,dynamic,66,77799424,1728876.088888889,2086947,41675,41675,2086947,0.024105255586468095,1.2071119575384002,0.029097742257944963,True,True,False,True
16,0.1,k1,fixed,66,77799424,1728876.088888889,87645209,14790719,14790719,87645209,8.555106461970722,50.69490495199553,433.70030894380847,True,False,False,False
16,0.1,optk,dynamic,66,77799424,1728876.088888889,2086947,41675,41675,2086947,0.024105255586468095,1.2071119575384002,0.029097742257944963,True,True,False,True
16,0.1,optk,fixed,66,77799424,1728876.088888889,87645209,14790719,14790719,87645209,8.555106461970722,50.69490495199553,433.70030894380847,True,False,False,False
16,0.5,k1,dynamic,66,388980736,8644016.355555555,2086947,9225,9225,2086947,0.001067212233358518,0.24143256030036409,0.0002576597818836166,True,True,True,True
16,0.5,k1,fixed,66,388980736,8644016.355555555,87645209,3243668,3243668,87645209,0.3752500997890035,10.139408047703423,3.8048138817021337,True,True,False,False
16,0.5,optk,dynamic,66,388980736,8644016.355555555,2086947,5,5,2086947,5.784348148284649e-07,0.24143256030036409,1.3965299831090332e-07,True,True,True,True
16,0.5,optk,fixed,66,388980736,8644016.355555555,87645209,70524,70524,87645209,0.008158707376192533,10.139408047703423,0.08272446322902384,True,True,False,True
17,0.01,k1,dynamic,55,434176,9648.355555555556,232600,40515,40515,232600,4.199161169663915,24.1077351120283,101.23226517097258,True,False,False,False
17,0.01,k1,fixed,55,434176,9648.355555555556,1338975,320657,320657,1338975,33.234368090359666,138.7775349167158,4612.183678094874,True,False,False,False
17,0.01,optk,dynamic,55,434176,9648.355555555556,232600,40515,40515,232600,4.199161169663915,24.1077351120283,101.23226517097258,True,False,False,False
17,0.01,optk,fixed,55,434176,9648.355555555556,1338975,320657,320657,1338975,33.234368090359666,138.7775349167158,4612.183678094874,True,False,False,False
17,0.1,k1,dynamic,55,4349952,96665.6,232600,5125,5125,232600,0.05301782640360169,2.40623344809322,0.12757326723754628,True,True,False,True
17,0.1,k1,fixed,55,4349952,96665.6,1338975,51113,51113,1338975,0.5287610070180084,13.85161836268538,7.3241956742826595,True,True,False,False
17,0.1,optk,dynamic,55,4349952,96665.6,232600,546,546,232600,0.005648338188559322,2.40623344809322,0.013591220275453711,True,True,False,True
17,0.1,optk,fixed,55,4349952,96665.6,1338975,20041,20041,1338975,0.2073229773569915,13.85161836268538,2.871758760164709,True,True,False,False
17,0.5,k1,dynamic,55,21741568,483145.9555555555,232600,937,937,232600,0.0019393725420356067,0.4814280184391485,0.0009336682799274963,True,True,True,True
17,0.5,k1,fixed,55,21741568,483145.9555555555,1338975,10830,10830,1338975,0.022415586585107387,2.771367502104724,0.06212182820258123,True,True,False,True
17,0.5,optk,dynamic,55,21741568,483145.9555555555,232600,1,1,232600,2.069767921062547e-06,0.4814280184391485,9.964442688660581e-07,True,True,True,True
17,0.5,optk,fixed,55,21741568,483145.9555555555,1338975,1,1,1338975,2.069767921062547e-06,2.771367502104724,5.7360875533316e-06,True,True,False,True
18,0.01,k1,dynamic,46,24576,546.1333333333333,80,2,2,80,0.003662109375,0.146484375,0.0005364418029785156,True,True,True,True
18,0.01,k1,fixed,46,24576,546.1333333333333,136032,9989,9989,136032,18.2904052734375,249.08203125,4555.811297893524,True,False,False,False
18,0.01,optk,dynamic,46,24576,546.1333333333333,80,2,2,80,0.003662109375,0.146484375,0.0005364418029785156,True,True,True,True
18,0.01,optk,fixed,46,24576,546.1333333333333,136032,9989,9989,136032,18.2904052734375,249.08203125,4555.811297893524,True,False,False,False
18,0.1,k1,dynamic,46,286720,6371.555555555556,80,2,2,80,0.00031389508928571425,0.012555803571428572,3.941205083107462e-06,True,True,True,True
18,0.1,k1,fixed,46,286720,6371.555555555556,136032,2108,2108,136032,0.33084542410714285,21.349888392857142,7.063512879974988,True,True,False,False
18,0.1,optk,dynamic,46,286720,6371.555555555556,80,2,2,80,0.00031389508928571425,0.012555803571428572,3.941205083107462e-06,True,True,True,True
18,0.1,optk,fixed,46,286720,6371.555555555556,136032,2108,2108,136032,0.33084542410714285,21.349888392857142,7.063512879974988,True,True,False,False
18,0.5,k1,dynamic,46,1417216,31493.68888888889,80,2,2,80,6.350478684971098e-05,0.0025401914739884394,1.6131431811308898e-07,True,True,True,True
18,0.5,k1,fixed,46,1417216,31493.68888888889,136032,461,461,136032,0.01463785336885838,4.319341582369942,0.06322588873274394,True,True,False,True
18,0.5,optk,dynamic,46,1417216,31493.68888888889,80,2,2,80,6.350478684971098e-05,0.0025401914739884394,1.6131431811308898e-07,True,True,True,True
18,0.5,optk,fixed,46,1417216,31493.68888888889,136032,75,75,136032,0.0023814295068641618,4.319341582369942,0.01028620749448112,True,True,False,True
19,0.01,k1,dynamic,52,1712128,38047.28888888889,2156267,1619956,1619956,2156267,42.57743579919258,56.673341595955435,2413.0055633275033,True,False,False,False
19,0.01,k1,fixed,52,1712128,38047.28888888889,2156267,1617855,1617855,2156267,42.52221504466955,56.673341595955435,2409.8760186432332,True,False,False,False
19,0.01,optk,dynamic,52,1712128,38047.28888888889,2156267,1619956,1619956,2156267,42.57743579919258,56.673341595955435,2413.0055633275033,True,False,False,False
19,0.01,optk,fixed,52,1712128,38047.28888888889,2156267,1617855,1617855,2156267,42.52221504466955,56.673341595955435,2409.8760186432332,True,False,False,False
19,0.1,k1,dynamic,52,17113088,380290.84444444446,2156267,198113,198113,2156267,0.5209512742527824,5.670047100792095,2.9538182622309366,True,True,False,False
19,0.1,k1,fixed,52,17113088,380290.84444444446,2156267,201450,201450,2156267,0.5297261370946027,5.670047100792095,3.003572147847048,True,True,False,False
19,0.1,optk,dynamic,52,17113088,380290.84444444446,2156267,1004,1004,2156267,0.002640084594901867,5.670047100792095,0.014969404003169205,True,True,False,True
19,0.1,optk,fixed,52,17113088,380290.84444444446,2156267,1230,1230,2156267,0.003234366585387745,5.670047100792095,0.018339010880376615,True,True,False,True
19,0.5,k1,dynamic,52,85581824,1901818.3111111112,2156267,40416,40416,2156267,0.021251241385086626,1.1337923225380193,0.02409449432681344,True,True,False,True
19,0.5,k1,fixed,52,85581824,1901818.3111111112,2156267,39421,39421,2156267,0.020728057864249305,1.1337923225380193,0.02350131286760967,True,True,False,True
19,0.5,optk,dynamic,52,85581824,1901818.3111111112,2156267,3,3,2156267,1.5774377512683065e-06,1.1337923225380193,1.7884868116696435e-06,True,True,False,True
19,0.5,optk,fixed,52,85581824,1901818.3111111112,2156267,3,3,2156267,1.5774377512683065e-06,1.1337923225380193,1.7884868116696435e-06,True,True,False,True
20,0.01,k1,dynamic,54,4153344,92296.53333333334,704312,438495,438495,704312,4.750936835475222,7.630969166050296,36.25425250136398,True,False,False,False
20,0.01,k1,fixed,54,4153344,92296.53333333334,9417667,3364167,3364167,9417667,36.44954884546043,102.03706098026072,3719.204838247237,True,False,False,False
20,0.01,optk,dynamic,54,4153344,92296.53333333334,704312,438495,438495,704312,4.750936835475222,7.630969166050296,36.25425250136398,True,False,False,False
20,0.01,optk,fixed,54,4153344,92296.53333333334,9417667,3364167,3364167,9417667,36.44954884546043,102.03706098026072,3719.204838247237,True,False,False,False
20,0.1,k1,dynamic,54,41508864,922419.2,704312,47341,47341,704312,0.0513226524339476,0.7635487205817052,0.03918734560280023,True,True,True,True
20,0.1,k1,fixed,54,41508864,922419.2,9417667,415689,415689,9417667,0.4506508537549956,10.209747368658416,4.6010313683087345,True,True,False,False
20,0.1,optk,dynamic,54,41508864,922419.2,704312,1,1,704312,1.0841057948490232e-06,0.7635487205817052,8.277675926321842e-07,True,True,True,True
20,0.1,optk,fixed,54,41508864,922419.2,9417667,5586,5586,9417667,0.006055814970026644,10.209747368658416,0.06182834095531176,True,True,False,True
20,0.5,k1,dynamic,54,207552512,4612278.044444445,704312,8434,8434,704312,0.0018285974780204058,0.15270371673458713,0.00027923363130520846,True,True,True,True
20,0.5,k1,fixed,54,207552512,4612278.044444445,9417667,86979,86979,9417667,0.018858143234614284,2.0418688789466444,0.03850585578547712,True,True,False,True
20,0.5,optk,dynamic,54,207552512,4612278.044444445,704312,1,1,704312,2.168126011406694e-07,0.15270371673458713,3.310809002907381e-08,True,True,True,True
20,0.5,optk,fixed,54,207552512,4612278.044444445,9417667,1,1,9417667,2.168126011406694e-07,2.0418688789466444,4.427029028326046e-07,True,True,False,True
21,0.01,k1,dynamic,59,8159232,181316.26666666666,20505,828,828,20505,0.004566606268825301,0.1130896878529744,0.0005164360774888894,True,True,True,True
21,0.01,k1,fixed,59,8159232,181316.26666666666,23948668,5101487,5101487,23948668,28.13584844750094,132.08229156861822,3716.247338173274,True,False,False,False
21,0.01,optk,dynamic,59,8159232,181316.26666666666,20505,828,828,20505,0.004566606268825301,0.1130896878529744,0.0005164360774888894,True,True,True,True
21,0.01,optk,fixed,59,8159232,181316.26666666666,23948668,5101487,5101487,23948668,28.13584844750094,132.08229156861822,3716.247338173274,True,False,False,False
21,0.1,k1,dynamic,59,81575936,1812798.5777777778,20505,71,71,20505,3.916596188366138e-05,0.011311240118654598,4.4301559934416746e-07,True,True,True,True
21,0.1,k1,fixed,59,81575936,1812798.5777777778,23948668,663294,663294,23948668,0.3658950355163562,13.210881944400859,4.833796118248941,True,True,False,False
21,0.1,optk,dynamic,59,81575936,1812798.5777777778,20505,2,2,20505,1.1032665319341233e-06,0.011311240118654598,1.247931265758218e-08,True,True,True,True
21,0.1,optk,fixed,59,81575936,1812798.5777777778,23948668,28613,28613,23948668,0.015783882639115534,13.210881944400859,0.2085190101696336,True,True,False,True
21,0.5,k1,dynamic,59,407887872,9064174.933333334,20505,3,3,20505,3.3097331219497497e-07,0.002262202588852654,7.487286836886101e-10,True,True,True,True
21,0.5,k1,fixed,59,407887872,9064174.933333334,23948668,136521,136521,23948668,0.015061602518056726,2.642123323539269,0.03979461130283546,True,True,False,True
21,0.5,optk,dynamic,59,407887872,9064174.933333334,20505,2,2,20505,2.2064887479665e-07,0.002262202588852654,4.991524557924067e-10,True,True,True,True
21,0.5,optk,fixed,59,407887872,9064174.933333334,23948668,2,2,23948668,2.2064887479665e-07,2.642123323539269,5.82981538412925e-07,True,True,False,True
22,0.01,k1,dynamic,49,737280,16384.0,771531,407138,407138,771531,24.8497314453125,47.09051513671875,1170.1866547688842,True,False,False,False
22,0.01,k1,fixed,49,737280,16384.0,1703023,568357,568357,1703023,34.68975830078125,103.94427490234375,3605.8017731122673,True,False,False,False
22,0.01,optk,dynamic,49,737280,16384.0,771531,407138,407138,771531,24.8497314453125,47.09051513671875,1170.1866547688842,True,False,False,False
22,0.01,optk,fixed,49,737280,16384.0,1703023,568357,568357,1703023,34.68975830078125,103.94427490234375,3605.8017731122673,True,False,False,False
22,0.1,k1,dynamic,49,7389184,164204.0888888889,771531,51099,51099,771531,0.3111920071282567,4.698610157765729,1.4621699257083318,True,True,False,False
22,0.1,k1,fixed,49,7389184,164204.0888888889,1703023,80125,80125,1703023,0.48795983426586753,10.371379979169554,5.060816855743912,True,True,False,False
22,0.1,optk,dynamic,49,7389184,164204.0888888889,771531,3414,3414,771531,0.020791199677799334,4.698610157765729,0.0976897419982435,True,True,False,True
22,0.1,optk,fixed,49,7389184,164204.0888888889,1703023,10684,10684,1703023,0.06506537122366962,10.371379979169554,0.6748176884464019,True,True,False,True
22,0.5,k1,dynamic,49,36962304,821384.5333333333,771531,11011,11011,771531,0.013405414337807514,0.9393054880994431,0.01259177925774956,True,True,True,True
22,0.5,k1,fixed,49,36962304,821384.5333333333,1703023,16006,16006,1703023,0.019486609925615028,2.073356547254197,0.040402690273062536,True,True,False,True
22,0.5,optk,dynamic,49,36962304,821384.5333333333,771531,3,3,771531,3.652369722406915e-06,0.9393054880994431,3.4306909248250547e-06,True,True,True,True
22,0.5,optk,fixed,49,36962304,821384.5333333333,1703023,3,3,1703023,3.652369722406915e-06,2.073356547254197,7.5726646769453715e-06,True,True,False,True
23,0.01,k1,dynamic,54,3801088,84468.62222222223,5181446,3503699,3503699,5181446,41.479296190985316,61.341665859880116,2544.409127050419,True,False,False,False
23,0.01,k1,fixed,54,3801088,84468.62222222223,6572958,3474251,3474251,6572958,41.130669692466995,77.81538075414197,3200.5987227921664,True,False,False,False
23,0.01,optk,dynamic,54,3801088,84468.62222222223,5181446,3503699,3503699,5181446,41.479296190985316,61.341665859880116,2544.409127050419,True,False,False,False
23,0.01,optk,fixed,54,3801088,84468.62222222223,6572958,3474251,3474251,6572958,41.130669692466995,77.81538075414197,3200.5987227921664,True,False,False,False
23,0.1,k1,dynamic,54,38035456,845232.3555555556,5181446,425439,425439,5181446,0.5033396996739042,6.13020309260917,3.0855745835739388,True,True,False,False
23,0.1,k1,fixed,54,38035456,845232.3555555556,6572958,431315,431315,6572958,0.5102916342057263,7.776510159362885,3.96828807763872,True,True,False,False
23,0.1,optk,dynamic,54,38035456,845232.3555555556,5181446,2939,2939,5181446,0.0034771503725366144,6.13020309260917,0.02131563796719108,True,True,False,True
23,0.1,optk,fixed,54,38035456,845232.3555555556,6572958,4208,4208,6572958,0.004978512680379066,7.776510159362885,0.03871545443748475,True,True,False,True
23,0.5,k1,dynamic,54,190185472,4226343.822222223,5181446,85187,85187,5181446,0.02015619258236507,1.2259878083642477,0.02471124636902146,True,True,False,True
23,0.5,k1,fixed,54,190185472,4226343.822222223,6572958,87379,87379,6572958,0.020674844185785125,1.5552350391937402,0.032154242107604,True,True,False,True
23,0.5,optk,dynamic,54,190185472,4226343.822222223,5181446,18,18,5181446,4.2590003930478974e-06,1.2259878083642477,5.221482557695262e-06,True,True,False,True
23,0.5,optk,fixed,54,190185472,4226343.822222223,6572958,18,18,6572958,4.2590003930478974e-06,1.5552350391937402,6.623746643208002e-06,True,True,False,True
24,0.01,k1,dynamic,52,2809856,62441.24444444444,454421,135632,135632,454421,2.172154017857143,7.277577569811407,15.80801935853287,True,False,False,False
24,0.01,k1,fixed,52,2809856,62441.24444444444,11000318,2752129,2752129,11000318,44.0754988867757,176.17070412149235,7764.811673389328,True,False,False,False
24,0.01,optk,dynamic,52,2809856,62441.24444444444,454421,135632,135632,454421,2.172154017857143,7.277577569811407,15.80801935853287,True,False,False,False
24,0.01,optk,fixed,52,2809856,62441.24444444444,11000318,2752129,2752129,11000318,44.0754988867757,176.17070412149235,7764.811673389328,True,False,False,False
24,0.1,k1,dynamic,52,28073984,623866.3111111111,454421,14233,14233,454421,0.022814182696691714,0.728394837013514,0.016617732886953295,True,True,True,True
24,0.1,k1,fixed,52,28073984,623866.3111111111,11000318,392543,392543,11000318,0.6292101256451526,17.632492417178838,11.094542769250296,True,True,False,False
24,0.1,optk,dynamic,52,28073984,623866.3111111111,454421,359,359,454421,0.0005754437987853809,0.728394837013514,0.00041915029202671485,True,True,True,True
24,0.1,optk,fixed,52,28073984,623866.3111111111,11000318,56153,56153,11000318,0.0900080658306281,17.632492417178838,1.5870665382434839,True,True,False,False
24,0.5,k1,dynamic,52,140386304,3119695.644444444,454421,3012,3012,454421,0.0009654787977037988,0.1456619657142623,0.0001406335395289779,True,True,True,True
24,0.5,k1,fixed,52,140386304,3119695.644444444,11000318,81405,81405,11000318,0.02609389160925556,3.526086917994508,0.09200932984296267,True,True,False,True
24,0.5,optk,dynamic,52,140386304,3119695.644444444,454421,44,44,454421,1.4103939939896133e-05,0.1456619657142623,2.0544076159611647e-06,True,True,True,True
24,0.5,optk,fixed,52,140386304,3119695.644444444,11000318,39,39,11000318,1.2501219492180663e-05,3.526086917994508,4.4080386510356176e-05,True,True,False,True
25,0.01,k1,dynamic,58,8093696,179859.9111111111,24040462,13644209,13644209,24040462,75.86020095145653,133.66214767641384,10139.637382336014,True,False,False,False
25,0.01,k1,fixed,58,8093696,179859.9111111111,31858608,12729779,12729779,31858608,70.77607745583724,177.13012201100707,12536.575235212937,True,False,False,False
25,0.01,optk,dynamic,58,8093696,179859.9111111111,24040462,13644209,13644209,24040462,75.86020095145653,133.66214767641384,10139.637382336014,True,False,False,False
25,0.01,optk,fixed,58,8093696,179859.9111111111,31858608,12729779,12729779,31858608,70.77607745583724,177.13012201100707,12536.575235212937,True,False,False,False
25,0.1,k1,dynamic,58,80977920,1799509.3333333333,24040462,1911923,1911923,24040462,1.0624690656415972,13.35945391039928,14.194006513663904,True,False,False,False
25,0.1,k1,fixed,58,80977920,1799509.3333333333,31858608,1860866,1860866,31858608,1.0340963314444234,17.70405266028073,18.307695907695187,True,False,False,False
25,0.1,optk,dynamic,58,80977920,1799509.3333333333,24040462,246483,246483,24040462,0.13697233764463201,13.35945391039928,1.82987563176311,True,True,False,False
25,0.1,optk,fixed,58,80977920,1799509.3333333333,31858608,307361,307361,31858608,0.1708026706539264,17.70405266028073,3.023899475773699,True,True,False,False
25,0.5,k1,dynamic,58,404873216,8997182.577777777,24040462,402161,402161,24040462,0.04469854829814181,2.6719989054548874,0.11943447212805731,True,True,False,True
25,0.5,k1,fixed,58,404873216,8997182.577777777,31858608,390474,390474,31858608,0.0433995861064813,3.540953817997188,0.15367593012324265,True,True,False,True
25,0.5,optk,dynamic,58,404873216,8997182.577777777,24040462,58,58,24040462,6.446462489630335e-06,2.6719989054548874,1.722494071634824e-05,True,True,False,True
25,0.5,optk,fixed,58,404873216,8997182.577777777,31858608,54,54,31858608,6.001878869655829e-06,3.540953817997188,2.1252375898664452e-05,True,True,False,True
26,0.01,k1,dynamic,53,5292032,117600.71111111112,295950,200198,200198,295950,1.702353651678599,2.51656641532024,4.2840860268121315,True,False,False,False
26,0.01,k1,fixed,53,5292032,117600.71111111112,25874809,5754877,5754877,25874809,48.93573300388206,220.02255560812935,10766.965036071211,True,False,False,False
26,0.01,optk,dynamic,53,5292032,117600.71111111112,295950,200198,200198,295950,1.702353651678599,2.51656641532024,4.2840860268121315,True,False,False,False
26,0.01,optk,fixed,53,5292032,117600.71111111112,25874809,5754877,5754877,25874809,48.93573300388206,220.02255560812935,10766.965036071211,True,False,False,False
26,0.1,k1,dynamic,53,52887552,1175278.9333333333,295950,25933,25933,295950,0.022065400190956087,0.2518125626234317,0.005556344967396211,True,True,True,True
26,0.1,k1,fixed,53,52887552,1175278.9333333333,25874809,853439,853439,25874809,0.7261586809690114,22.01588768941319,15.98702796490618,True,True,False,False
26,0.1,optk,dynamic,53,52887552,1175278.9333333333,295950,26,26,295950,2.2122407934479554e-05,0.2518125626234317,5.570700233382235e-06,True,True,True,True
26,0.1,optk,fixed,53,52887552,1175278.9333333333,25874809,140468,140468,25874809,0.11951886145155668,22.01588768941319,2.631313830484008,True,True,False,False
26,0.5,k1,dynamic,53,264445952,5876576.711111112,295950,3030,3030,295950,0.0005156063043082618,0.05036095239604953,2.59664245463714e-05,True,True,True,True
26,0.5,k1,fixed,53,264445952,5876576.711111112,25874809,176625,176625,25874809,0.030055763530840506,4.403041136360446,0.13233676321101284,True,True,False,True
26,0.5,optk,dynamic,53,264445952,5876576.711111112,295950,26,26,295950,4.424344525417428e-06,0.05036095239604953,2.2281420402826943e-07,True,True,True,True
26,0.5,optk,fixed,53,264445952,5876576.711111112,25874809,16,16,25874809,2.7226735541030324e-06,4.403041136360446,1.198804365959635e-05,True,True,False,True
27,0.01,k1,dynamic,52,417792,9284.266666666666,79973,21513,21513,79973,2.3171458524816178,8.613819795496324,19.959476813158364,True,False,False,False
27,0.01,k1,fixed,52,417792,9284.266666666666,1093736,299423,299423,1093736,32.25058162913603,117.80531939338236,3799.29006944272,True,False,False,False
27,0.01,optk,dynamic,52,417792,9284.266666666666,79973,21513,21513,79973,2.3171458524816178,8.613819795496324,19.959476813158364,True,False,False,False
27,0.01,optk,fixed,52,417792,9284.266666666666,1093736,299423,299423,1093736,32.25058162913603,117.80531939338236,3799.29006944272,True,False,False,False
27,0.1,k1,dynamic,52,4186112,93024.71111111112,79973,1981,1981,79973,0.021295416845034245,0.8596963005289873,0.01830759107989862,True,True,True,True
27,0.1,k1,fixed,52,4186112,93024.71111111112,1093736,42304,42304,1093736,0.45476088551859095,11.75747806078767,5.346841134389207,True,True,False,False
27,0.1,optk,dynamic,52,4186112,93024.71111111112,79973,118,118,79973,0.001268480155332681,0.8596963005289873,0.001090507696833941,True,True,True,True
27,0.1,optk,fixed,52,4186112,93024.71111111112,1093736,13247,13247,1093736,0.14240302218383072,11.75747806078767,1.6743004091162497,True,True,False,False
27,0.5,k1,dynamic,52,20914176,464759.4666666667,79973,446,446,79973,0.0009596361816980024,0.1720739559617362,0.0001651283940687907,True,True,True,True
27,0.5,k1,fixed,52,20914176,464759.4666666667,1093736,9149,9149,1093736,0.019685451628598707,2.3533377552144534,0.04632651654602919,True,True,False,True
27,0.5,optk,dynamic,52,20914176,464759.4666666667,79973,22,22,79973,4.7336313895417155e-05,0.1720739559617362,8.145346792630932e-06,True,True,True,True
27,0.5,optk,fixed,52,20914176,464759.4666666667,1093736,15,15,1093736,3.2274759474148064e-05,2.3533377552144534,7.595341001097802e-05,True,True,False,True
28,0.01,k1,dynamic,54,1884160,41870.22222222222,995307,572219,572219,995307,13.666490637737773,23.771237580672555,324.8693958437018,True,False,False,False
28,0.01,k1,fixed,54,1884160,41870.22222222222,6898714,1915448,1915448,6898714,45.74726137907609,164.76420792289403,7537.511285765073,True,False,False,False
28,0.01,optk,dynamic,54,1884160,41870.22222222222,995307,572219,572219,995307,13.666490637737773,23.771237580672555,324.8693958437018,True,False,False,False
28,0.01,optk,fixed,54,1884160,41870.22222222222,6898714,1915448,1915448,6898714,45.74726137907609,164.76420792289403,7537.511285765073,True,False,False,False
28,0.1,k1,dynamic,54,18857984,419066.31111111114,995307,68135,68135,995307,0.1625876339697817,2.3750584898152423,0.38615514039890303,True,True,False,True
28,0.1,k1,fixed,54,18857984,419066.31111111114,6898714,273833,273833,6898714,0.6534359664320427,16.462105917578462,10.756932089759532,True,True,False,False
28,0.1,optk,dynamic,54,18857984,419066.31111111114,995307,894,894,995307,0.0021333139321785405,2.3750584898152423,0.005066745366061779,True,True,False,True
28,0.1,optk,fixed,54,18857984,419066.31111111114,6898714,40374,40374,6898714,0.09634274798408991,16.462105917578462,1.586004521704657,True,True,False,False
28,0.5,k1,dynamic,54,94306304,2095695.6444444444,995307,11960,11960,995307,0.005706935561805073,0.4749291733456122,0.00271039018870476,True,True,True,True
28,0.5,k1,fixed,54,94306304,2095695.6444444444,6898714,56696,56696,6898714,0.027053546706697358,3.2918491853948595,0.08905619568848348,True,True,False,True
28,0.5,optk,dynamic,54,94306304,2095695.6444444444,995307,12,12,995307,5.726022302814454e-06,0.4749291733456122,2.7194550388342073e-06,True,True,True,True
28,0.5,optk,fixed,54,94306304,2095695.6444444444,6898714,12,12,6898714,5.726022302814454e-06,3.2918491853948595,1.8849201853072558e-05,True,True,False,True
29,0.01,k1,dynamic,47,90112,2002.4888888888888,2748,239,239,2748,0.11935147372159091,1.3722922585227273,0.16378510343141794,True,True,False,True
29,0.01,k1,fixed,47,90112,2002.4888888888888,219141,57097,57097,219141,28.513017134232957,109.43431507457387,3120.3025007943725,True,False,False,False
29,0.01,optk,dynamic,47,90112,2002.4888888888888,2748,239,239,2748,0.11935147372159091,1.3722922585227273,0.16378510343141794,True,True,False,True
29,0.01,optk,fixed,47,90112,2002.4888888888888,219141,57097,57097,219141,28.513017134232957,109.43431507457387,3120.3025007943725,True,False,False,False
29,0.1,k1,dynamic,47,909312,20206.933333333334,2748,12,12,2748,0.0005938555743243243,0.13599292652027026,8.076015748274072e-05,True,True,True,True
29,0.1,k1,fixed,47,909312,20206.933333333334,219141,8190,8190,219141,0.4053064294763513,10.84484203441723,4.395484203204697,True,True,False,False
29,0.1,optk,dynamic,47,909312,20206.933333333334,2748,3,3,2748,0.00014846389358108108,0.13599292652027026,2.019003937068518e-05,True,True,True,True
29,0.1,optk,fixed,47,909312,20206.933333333334,219141,2941,2941,219141,0.14554410367398649,10.84484203441723,1.5784028133852277,True,True,False,False
29,0.5,k1,dynamic,47,4562944,101398.75555555556,2748,19,19,2748,0.0001873790254712747,0.02710092431552962,5.078144787614713e-06,True,True,True,True
29,0.5,k1,fixed,47,4562944,101398.75555555556,219141,1848,1848,219141,0.018225075740574505,2.1611803695158214,0.03938767592346864,True,True,False,True
29,0.5,optk,dynamic,47,4562944,101398.75555555556,2748,3,3,2748,2.9586161916517054e-05,0.02710092431552962,8.018123348865335e-07,True,True,True,True
29,0.5,optk,fixed,47,4562944,101398.75555555556,219141,2,2,219141,1.9724107944344702e-05,2.1611803695158214,4.2627354895528835e-05,True,True,False,True
30,0.01,k1,dynamic,50,40960,910.2222222222222,822,3,3,822,0.0032958984375,0.903076171875,0.002976447343826294,True,True,True,True
30,0.01,k1,fixed,50,40960,910.2222222222222,163550,22806,22806,163550,25.055419921875,179.681396484375,4501.99284106493,True,False,False,False
30,0.01,optk,dynamic,50,40960,910.2222222222222,822,3,3,822,0.0032958984375,0.903076171875,0.002976447343826294,True,True,True,True
30,0.01,optk,fixed,50,40960,910.2222222222222,163550,22806,22806,163550,25.055419921875,179.681396484375,4501.99284106493,True,False,False,False
30,0.1,k1,dynamic,50,401408,8920.177777777777,822,3,3,822,0.00033631616709183676,0.09215062978316327,3.0991746603772324e-05,True,True,True,True
30,0.1,k1,fixed,50,401408,8920.177777777777,163550,4669,4669,163550,0.5234200613839286,18.334836375956634,9.596821181367508,True,True,False,False
30,0.1,optk,dynamic,50,401408,8920.177777777777,822,3,3,822,0.00033631616709183676,0.09215062978316327,3.0991746603772324e-05,True,True,True,True
30,0.1,optk,fixed,50,401408,8920.177777777777,163550,4669,4669,163550,0.5234200613839286,18.334836375956634,9.596821181367508,True,True,False,False
30,0.5,k1,dynamic,50,1998848,44418.84444444445,822,3,3,822,6.753890240778689e-05,0.018505659259733607,1.2498519147349056e-06,True,True,True,True
30,0.5,k1,fixed,50,1998848,44418.84444444445,163550,936,936,163550,0.021072137551229508,3.6819958295978483,0.07758752258433926,True,True,False,True
